bsns_year,corp_code,stock_code,corp_name_master,industry_krx,sj_div,account_id,account_nm,thstrm_amount,frmtrm_amount
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_CurrentAssets,유동자산,181385260000000.0,174697424000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_CashAndCashEquivalents,현금및현금성자산,26885999000000.0,30340505000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,76252052000000.0,65893797000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,-표준계정코드 미사용-,단기매도가능금융자산,,
2019,00126380,005930,삼성전자,전기·전자,BS,-표준계정코드 미사용-,단기상각후원가금융자산,3914216000000.0,2703693000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue,단기당기손익-공정가치금융자산,1727436000000.0,2001948000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,dart_ShortTermTradeReceivable,매출채권,35131343000000.0,33867733000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,-표준계정코드 미사용-,미수금,4179120000000.0,3080733000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,-표준계정코드 미사용-,선급금,1426833000000.0,1361807000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,-표준계정코드 미사용-,선급비용,2406220000000.0,4136167000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_Inventories,재고자산,26766464000000.0,28984704000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,dart_OtherCurrentAssets,기타유동자산,2695577000000.0,2326337000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_NoncurrentAssets,비유동자산,171179237000000.0,164659820000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,-표준계정코드 미사용-,장기매도가능금융자산,,
2019,00126380,005930,삼성전자,전기·전자,BS,-표준계정코드 미사용-,만기보유금융자산,,
2019,00126380,005930,삼성전자,전기·전자,BS,-표준계정코드 미사용-,상각후원가금융자산,,238309000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,-표준계정코드 미사용-,기타포괄손익-공정가치금융자산,8920712000000.0,7301351000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,-표준계정코드 미사용-,당기손익-공정가치금융자산,1049004000000.0,775427000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,-표준계정코드 미사용-,관계기업 및 공동기업 투자,7591612000000.0,7313206000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_PropertyPlantAndEquipment,유형자산,119825474000000.0,115416724000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,20703504000000.0,14891598000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,dart_DepositsForSeveranceInsurance,순확정급여자산,589832000000.0,562356000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_DeferredTaxAssets,이연법인세자산,4505049000000.0,5468002000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,dart_OtherNonCurrentAssets,기타비유동자산,7994050000000.0,12692847000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_Assets,자산총계,352564497000000.0,339357244000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_CurrentLiabilities,유동부채,63782764000000.0,69081510000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,-표준계정코드 미사용-,매입채무,8718222000000.0,8479916000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_ShorttermBorrowings,단기차입금,14393468000000.0,13586660000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,-표준계정코드 미사용-,미지급금,12002513000000.0,10711536000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,-표준계정코드 미사용-,선수금,1072062000000.0,820265000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,-표준계정코드 미사용-,예수금,897355000000.0,951254000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,-표준계정코드 미사용-,미지급비용,19359624000000.0,20339687000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_CurrentTaxLiabilities,당기법인세부채,1387773000000.0,8720050000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,-표준계정코드 미사용-,유동성장기부채,846090000000.0,33386000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_CurrentProvisions,충당부채,4068627000000.0,4384038000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,dart_OtherCurrentLiabilities,기타유동부채,1037030000000.0,1054718000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_NoncurrentLiabilities,비유동부채,25901312000000.0,22522557000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,dart_BondsIssued,사채,975298000000.0,961972000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,dart_LongTermBorrowingsGross,장기차입금,2197181000000.0,85085000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,dart_LongTermOtherPayablesGross,장기미지급금,2184249000000.0,3194043000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,dart_PostemploymentBenefitObligations,순확정급여부채,470780000000.0,504064000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_DeferredTaxLiabilities,이연법인세부채,17053808000000.0,15162523000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_NoncurrentProvisions,장기충당부채,611100000000.0,663619000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,dart_OtherNonCurrentLiabilities,기타비유동부채,2408896000000.0,1951251000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_Liabilities,부채총계,89684076000000.0,91604067000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_EquityAttributableToOwnersOfParent,지배기업 소유주지분,254915472000000.0,240068993000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_IssuedCapital,자본금,897514000000.0,897514000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,dart_IssuedCapitalOfPreferredStock,우선주자본금,119467000000.0,119467000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,dart_IssuedCapitalOfCommonStock,보통주자본금,778047000000.0,778047000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_SharePremium,주식발행초과금,4403893000000.0,4403893000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_RetainedEarnings,이익잉여금(결손금),254582894000000.0,242698956000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,dart_ElementsOfOtherStockholdersEquity,기타자본항목,-4968829000000.0,-7931370000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_NoncontrollingInterests,비지배지분,7964949000000.0,7684184000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_Equity,자본총계,262880421000000.0,247753177000000.0
2019,00126380,005930,삼성전자,전기·전자,BS,ifrs-full_EquityAndLiabilities,자본과부채총계,352564497000000.0,339357244000000.0
2019,00126380,005930,삼성전자,전기·전자,IS,ifrs-full_Revenue,수익(매출액),230400881000000.0,243771415000000.0
2019,00126380,005930,삼성전자,전기·전자,IS,ifrs-full_CostOfSales,매출원가,147239549000000.0,132394411000000.0
2019,00126380,005930,삼성전자,전기·전자,IS,ifrs-full_GrossProfit,매출총이익,83161332000000.0,111377004000000.0
2019,00126380,005930,삼성전자,전기·전자,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,55392823000000.0,52490335000000.0
2019,00126380,005930,삼성전자,전기·전자,IS,dart_OperatingIncomeLoss,영업이익(손실),27768509000000.0,58886669000000.0
2019,00126380,005930,삼성전자,전기·전자,IS,dart_OtherGains,기타수익,1778666000000.0,1485037000000.0
2019,00126380,005930,삼성전자,전기·전자,IS,dart_OtherLosses,기타비용,1414707000000.0,1142018000000.0
2019,00126380,005930,삼성전자,전기·전자,IS,-표준계정코드 미사용-,지분법이익,412960000000.0,539845000000.0
2019,00126380,005930,삼성전자,전기·전자,IS,ifrs-full_FinanceIncome,금융수익,10161632000000.0,9999321000000.0
2019,00126380,005930,삼성전자,전기·전자,IS,-표준계정코드 미사용-,금융비용,8274871000000.0,8608896000000.0
2019,00126380,005930,삼성전자,전기·전자,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),30432189000000.0,61159958000000.0
2019,00126380,005930,삼성전자,전기·전자,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,8693324000000.0,16815101000000.0
2019,00126380,005930,삼성전자,전기·전자,IS,ifrs-full_ProfitLossFromContinuingOperations,계속영업이익(손실),21738865000000.0,44344857000000.0
2019,00126380,005930,삼성전자,전기·전자,IS,ifrs-full_ProfitLoss,당기순이익(손실),21738865000000.0,44344857000000.0
2019,00126380,005930,삼성전자,전기·전자,IS,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 당기순이익(손실),21505054000000.0,43890877000000.0
2019,00126380,005930,삼성전자,전기·전자,IS,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분에 귀속되는 당기순이익(손실),233811000000.0,453980000000.0
2019,00126380,005930,삼성전자,전기·전자,IS,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),3166.0,6461.0
2019,00126380,005930,삼성전자,전기·전자,IS,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),3166.0,6461.0
2019,00126380,005930,삼성전자,전기·전자,CIS,ifrs-full_ProfitLoss,당기순이익(손실),21738865000000.0,44344857000000.0
2019,00126380,005930,삼성전자,전기·전자,CIS,ifrs-full_OtherComprehensiveIncome,기타포괄손익,3016194000000.0,-12242000000.0
2019,00126380,005930,삼성전자,전기·전자,CIS,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되지 않는 포괄손익,-50765000000.0,-656647000000.0
2019,00126380,005930,삼성전자,전기·전자,CIS,-표준계정코드 미사용-,기타포괄손익-공정가치금융자산평가손익,1146599000000.0,-235865000000.0
2019,00126380,005930,삼성전자,전기·전자,CIS,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,관계기업 및 공동기업의 기타포괄손익에 대한 지분,-16896000000.0,-10631000000.0
2019,00126380,005930,삼성전자,전기·전자,CIS,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채 재측정요소,-1180468000000.0,-410151000000.0
2019,00126380,005930,삼성전자,전기·전자,CIS,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되는 포괄손익,3066959000000.0,644405000000.0
2019,00126380,005930,삼성전자,전기·전자,CIS,-표준계정코드 미사용-,매도가능금융자산평가손익,,
2019,00126380,005930,삼성전자,전기·전자,CIS,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,관계기업 및 공동기업의 기타포괄손익에 대한 지분,48649000000.0,6688000000.0
2019,00126380,005930,삼성전자,전기·전자,CIS,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업장환산외환차이,3016499000000.0,590638000000.0
2019,00126380,005930,삼성전자,전기·전자,CIS,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,현금흐름위험회피파생상품평가손익,1811000000.0,47079000000.0
2019,00126380,005930,삼성전자,전기·전자,CIS,ifrs-full_ComprehensiveIncome,총포괄손익,24755059000000.0,44332615000000.0
2019,00126380,005930,삼성전자,전기·전자,CIS,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업 소유주지분,24466985000000.0,43882473000000.0
2019,00126380,005930,삼성전자,전기·전자,CIS,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,288074000000.0,450142000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동 현금흐름,45382915000000.0,67031863000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,영업에서 창출된 현금흐름,56635791000000.0,78025064000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,당기순이익,21738865000000.0,44344857000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,조정,37442682000000.0,43604573000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,영업활동으로 인한 자산부채의 변동,-2545756000000.0,-9924366000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자의 수취,2306401000000.0,1788520000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자의 지급,579979000000.0,548272000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,ifrs-full_DividendsReceivedClassifiedAsOperatingActivities,배당금 수입,241801000000.0,215992000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세 납부액,13221099000000.0,12449441000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동 현금흐름,-39948171000000.0,-52240453000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,단기금융상품의 순감소(증가),-2030913000000.0,-12368298000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,단기상각후원가금융자산의 순감소(증가),-818089000000.0,-1436844000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,단기당기손익-공정가치금융자산의 순감소(증가),374982000000.0,-139668000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,단기매도가능금융자산의 처분,,
2019,00126380,005930,삼성전자,전기·전자,CF,dart_ProceedsFromSalesOfLongTermFinancialInstruments,장기금융상품의 처분,4586610000000.0,255850000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,dart_PurchaseOfLongTermFinancialInstruments,장기금융상품의 취득,12725465000000.0,7678654000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,장기매도가능금융자산의 처분,,
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,장기매도가능금융자산의 취득,,
2019,00126380,005930,삼성전자,전기·전자,CF,dart_PurchaseOfFinancialAssetsHeldToMaturity,만기보유금융자산의 취득,,
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,상각후원가금융자산의 처분,694584000000.0,
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,상각후원가금융자산의 취득,-825027000000.0,-158716000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,기타포괄손익-공정가치금융자산의 처분,1575000000.0,16211000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,기타포괄손익-공정가치금융자산의 취득,-63773000000.0,-456134000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,당기손익-공정가치금융자산의 처분,64321000000.0,80138000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,당기손익-공정가치금융자산의 취득,-135826000000.0,-193848000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,관계기업 및 공동기업 투자의 처분,12149000000.0,148000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,관계기업 및 공동기업 투자의 취득,-12778000000.0,-51226000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,513265000000.0,556973000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,25367756000000.0,29556406000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 처분,7241000000.0,11935000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,3249914000000.0,1020517000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,사업결합으로 인한 현금유출액,-1019405000000.0,-99108000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,사업양도로 인한 현급유입액,,
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,기타투자활동으로 인한 현금유출입액,46048000000.0,-2289000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동 현금흐름,-9484510000000.0,-15090222000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,단기차입금의 순증가(감소),865792000000.0,-2046470000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,dart_AcquisitionOfTreasuryShares,자기주식의 취득,,875111000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,dart_ProceedsFromLongTermBorrowings,장기차입금의 차입,,3580000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,dart_RepaymentsOfLongTermBorrowings,사채 및 장기차입금의 상환,709400000000.0,1986597000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,ifrs-full_DividendsPaidClassifiedAsFinancingActivities,배당금의 지급,9639202000000.0,10193695000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,-표준계정코드 미사용-,비지배지분의 증감,-1700000000.0,8071000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,외화환산으로 인한 현금의 변동,595260000000.0,94187000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의 순증감,-3454506000000.0,-204625000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초의 현금및현금성자산,30340505000000.0,30545130000000.0
2019,00126380,005930,삼성전자,전기·전자,CF,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말의 현금및현금성자산,26885999000000.0,30340505000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_EquityAtBeginningOfPeriod,기초자본,247753177000000.0,214491428000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_EquityAtBeginningOfPeriod,기초자본,7684184000000.0,7278012000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_EquityAtBeginningOfPeriod,기초자본,240068993000000.0,207213416000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_EquityAtBeginningOfPeriod,기초자본,-7931370000000.0,-13899191000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_EquityAtBeginningOfPeriod,기초자본,,
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_EquityAtBeginningOfPeriod,기초자본,242698956000000.0,215811200000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_EquityAtBeginningOfPeriod,기초자본,897514000000.0,897514000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_EquityAtBeginningOfPeriod,기초자본,4403893000000.0,4403893000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,ifrs-full_IncreaseDecreaseThroughChangesInAccountingPolicies,회계정책변경누적효과,,-15205000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,ifrs-full_IncreaseDecreaseThroughChangesInAccountingPolicies,회계정책변경누적효과,,-15205000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,ifrs-full_IncreaseDecreaseThroughChangesInAccountingPolicies,회계정책변경누적효과,,-261734000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,ifrs-full_IncreaseDecreaseThroughChangesInAccountingPolicies,회계정책변경누적효과,,246529000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,-표준계정코드 미사용-,수정후 기초자본,247753177000000.0,214476223000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,-표준계정코드 미사용-,수정후 기초자본,7684184000000.0,7278012000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,-표준계정코드 미사용-,수정후 기초자본,240068993000000.0,207198211000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,-표준계정코드 미사용-,수정후 기초자본,-7931370000000.0,-14160925000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,-표준계정코드 미사용-,수정후 기초자본,,
2019,00126380,005930,삼성전자,전기·전자,SCE,-표준계정코드 미사용-,수정후 기초자본,242698956000000.0,216057729000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,-표준계정코드 미사용-,수정후 기초자본,897514000000.0,897514000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,-표준계정코드 미사용-,수정후 기초자본,4403893000000.0,4403893000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,ifrs-full_ProfitLoss,당기순이익(손실),21738865000000.0,44344857000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,ifrs-full_ProfitLoss,당기순이익(손실),233811000000.0,453980000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,ifrs-full_ProfitLoss,당기순이익(손실),21505054000000.0,43890877000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,ifrs-full_ProfitLoss,당기순이익(손실),21505054000000.0,43890877000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,-표준계정코드 미사용-,매도가능금융자산평가손익,,
2019,00126380,005930,삼성전자,전기·전자,SCE,-표준계정코드 미사용-,매도가능금융자산평가손익,,
2019,00126380,005930,삼성전자,전기·전자,SCE,-표준계정코드 미사용-,매도가능금융자산평가손익,,
2019,00126380,005930,삼성전자,전기·전자,SCE,-표준계정코드 미사용-,매도가능금융자산평가손익,,
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치금융자산평가손익,1146599000000.0,-235865000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치금융자산평가손익,36600000000.0,3485000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치금융자산평가손익,1109999000000.0,-239350000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치금융자산평가손익,1111264000000.0,-236343000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치금융자산평가손익,-1265000000.0,-3007000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_PurchaseDispostionOfAssociatesOrJointVenture,관계기업 및 공동기업의 기타포괄손익에 대한 지분,31753000000.0,-3943000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_PurchaseDispostionOfAssociatesOrJointVenture,관계기업 및 공동기업의 기타포괄손익에 대한 지분,884000000.0,93000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_PurchaseDispostionOfAssociatesOrJointVenture,관계기업 및 공동기업의 기타포괄손익에 대한 지분,30869000000.0,-4036000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_PurchaseDispostionOfAssociatesOrJointVenture,관계기업 및 공동기업의 기타포괄손익에 대한 지분,31477000000.0,-4036000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_PurchaseDispostionOfAssociatesOrJointVenture,관계기업 및 공동기업의 기타포괄손익에 대한 지분,-608000000.0,
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_ChangesInForeignExchangeRates,해외사업장환산외환차이,3016499000000.0,590638000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_ChangesInForeignExchangeRates,해외사업장환산외환차이,49526000000.0,11378000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_ChangesInForeignExchangeRates,해외사업장환산외환차이,2966973000000.0,579260000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_ChangesInForeignExchangeRates,해외사업장환산외환차이,2966973000000.0,579260000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_ChangesInForeignExchangeRates,해외사업장환산외환차이,,
2019,00126380,005930,삼성전자,전기·전자,SCE,-표준계정코드 미사용-,순확정급여부채(자산) 재측정요소,-1180468000000.0,-410151000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,-표준계정코드 미사용-,순확정급여부채(자산) 재측정요소,-32747000000.0,-18794000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,-표준계정코드 미사용-,순확정급여부채(자산) 재측정요소,-1147721000000.0,-391357000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,-표준계정코드 미사용-,순확정급여부채(자산) 재측정요소,-1147721000000.0,-391357000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,ifrs-full_AmountRemovedFromReserveOfCashFlowHedgesAndIncludedInInitialCostOrOtherCarryingAmountOfNonfinancialAssetLiabilityOrFirmCommitmentForWhichFairValueHedgeAccountingIsApplied,현금흐름위험회피파생상품평가손익,-1811000000.0,-47079000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,ifrs-full_AmountRemovedFromReserveOfCashFlowHedgesAndIncludedInInitialCostOrOtherCarryingAmountOfNonfinancialAssetLiabilityOrFirmCommitmentForWhichFairValueHedgeAccountingIsApplied,현금흐름위험회피파생상품평가손익,-1811000000.0,-47079000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,ifrs-full_AmountRemovedFromReserveOfCashFlowHedgesAndIncludedInInitialCostOrOtherCarryingAmountOfNonfinancialAssetLiabilityOrFirmCommitmentForWhichFairValueHedgeAccountingIsApplied,현금흐름위험회피파생상품평가손익,-1811000000.0,-47079000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,ifrs-full_DividendsPaid,배당,9640602000000.0,10194002000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,ifrs-full_DividendsPaid,배당,21359000000.0,50657000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,ifrs-full_DividendsPaid,배당,9619243000000.0,10143345000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,ifrs-full_DividendsPaid,배당,9619243000000.0,10143345000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_IntercompanyAcquisition,연결실체내 자본거래 등,7271000000.0,9710000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_IntercompanyAcquisition,연결실체내 자본거래 등,7356000000.0,7991000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_IntercompanyAcquisition,연결실체내 자본거래 등,-85000000.0,1719000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_IntercompanyAcquisition,연결실체내 자본거래 등,-85000000.0,1719000000.0
2019,00126380,005930,삼성전자,전기·전자,SCE,dart_ChangesInConsolidatedCompanies,연결실체의 변동,5730000000.0,41000000.0
